Rank,organoid_id,cohort,treatment,UW,HTK,media,treatment_time,one_day,two_day,time,sex,age,ischemic_time,temp_media,diss_viability,passage,passage_name,cell_plated,wells_plated,date_in_culture,date_passage,days_culture,cumulative_days,wells_diss,cells_diss,cells_passaged,difference_disstopass,wells_pass,growth_rate,doubling_time,viability,TROY,LGR5,live_annexin,dead_annexin,apoptosis_annexin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F1,2,HBSS,0,0,1,Fresh,0,0,1,1,140,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,41,2,"287,500",70000,"217,500",2,0.24,2.94,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F2,2,UW,1,0,2,Fresh ,0,0,2,1,140,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,41,2,"87,500",70000,"17,500",2,0.04,18.64,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F3,2,HTK,0,1,3,Fresh ,0,0,3,1,140,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,41,2,"252,500",70000,"182,500",2,0.21,3.24,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F4,2,HBSS,0,0,1,One_day,1,0,1,1,140,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,40,2,"445,000",70000,"375,000",2,0.31,2.25,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F5,2,UW,1,0,2,One_day,1,0,2,1,140,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,40,2,"300,000",70000,"230,000",2,0.24,2.86,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F6,2,HTK,0,1,3,One_day,1,0,3,1,128,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,40,2,"140,000",70000,"70,000",2,0.12,6.00,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M7,2,HBSS,0,0,1,Two_day,0,1,1,0,174,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,39,2,"317,500",70000,"247,500",2,0.25,2.75,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M8,2,UW,1,0,2,Two_day,0,1,2,0,174,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,39,2,"205,000",70000,"135,000",2,0.18,3.87,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F7,2,HTK,0,1,3,Two_day,0,1,3,1,128,,,,8,Passage 8,70000,2,14-Jan-20,20-Jan-20,6,39,2,"735,000",70000,"665,000",2,0.39,1.77,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F11,3,HBSS,0,0,1,Fresh,0,0,1,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,33,2,"487,500",70000,"417,500",2,0.32,2.14,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F12,3,UW,1,0,2,Fresh ,0,0,2,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,33,2,"325,000",70000,"255,000",2,0.26,2.71,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F13,3,HTK,0,1,3,Fresh ,0,0,3,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,33,2,"625,000",70000,"555,000",2,0.36,1.90,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F14,3,HBSS,0,0,1,One_day,1,0,1,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,32,2,"290,000",70000,"220,000",2,0.24,2.93,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F15,3,UW,1,0,2,One_day,1,0,2,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,32,2,"210,000",70000,"140,000",2,0.18,3.79,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F16,3,HTK,0,1,3,One_day,1,0,3,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,32,2,"235,000",70000,"165,000",2,0.20,3.43,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F17,3,HBSS,0,0,1,Two_day,0,1,1,1,176,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,31,2,"467,500",70000,"397,500",2,0.32,2.19,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F18,3,UW,1,0,2,Two_day,0,1,2,1,153,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,31,2,"220,000",70000,"150,000",2,0.19,3.63,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F19,3,HTK,0,1,3,Two_day,0,1,3,1,153,,,,8,Passage 8,70000,2,13-Jul-20,19-Jul-20,6,31,2,"575,000",70000,"505,000",2,0.35,1.97,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9,4,HBSS,0,0,1,Fresh,0,0,1,0,136,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,41,2,"295,000",70000,"225,000",2,0.21,3.37,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10,4,UW,1,0,2,Fresh ,0,0,2,0,136,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,41,2,"212,500",70000,"142,500",2,0.16,4.37,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11,4,HTK,0,1,3,Fresh ,0,0,3,0,99,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,41,2,"420,000",70000,"350,000",2,0.26,2.71,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12,4,HBSS,0,0,1,One_day,1,0,1,0,107,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,40,2,"267,500",70000,"197,500",2,0.19,3.62,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M13,4,UW,1,0,2,One_day,1,0,2,0,107,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,40,2,"240,000",70000,"170,000",2,0.18,3.94,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M14,4,HTK,0,1,3,One_day,1,0,3,0,102,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,40,2,"225,000",70000,"155,000",2,0.17,4.16,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F23,4,HBSS,0,0,1,Two_day,0,1,1,1,102,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,39,2,"150,000",70000,"80,000",2,0.11,6.37,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F24,4,UW,1,0,2,Two_day,0,1,2,1,136,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,39,2,"197,500",70000,"127,500",2,0.15,4.68,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M15,4,HTK,0,1,3,Two_day,0,1,3,0,102,,,,8,Passage 8,70000,2,22-Sep-20,29-Sep-20,7,39,2,"235,000",70000,"165,000",2,0.17,4.01,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F25,5,HBSS,0,0,1,Fresh,0,0,1,1,120,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,55,2,"385,000",70000,"315,000",2,0.28,2.44,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,5,UW,1,0,2,Fresh ,0,0,2,0,136,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,55,2,"120,000",70000,"50,000",2,0.09,7.72,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M23,5,HTK,0,1,3,Fresh ,0,0,3,0,129,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,55,2,"480,000",70000,"410,000",2,0.32,2.16,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M24,5,HBSS,0,0,1,One_day,1,0,1,0,136,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,54,2,"215,000",70000,"145,000",2,0.19,3.71,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F26,5,UW,1,0,2,One_day,1,0,2,1,120,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,54,2,"225,000",70000,"155,000",2,0.19,3.56,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M25,5,HTK,0,1,3,One_day,1,0,3,0,129,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,54,2,"210,000",70000,"140,000",2,0.18,3.79,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M26,5,HBSS,0,0,1,Two_day,0,1,1,0,136,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,55,2,"300,000",70000,"230,000",2,0.24,2.86,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M27,5,UW,1,0,2,Two_day,0,1,2,0,129,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,55,2,"232,500",70000,"162,500",2,0.20,3.46,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M28,5,HTK,0,1,3,Two_day,0,1,3,0,129,,,,8,Passage 8,70000,2,14-Dec-20,20-Dec-20,6,55,2,"210,000",70000,"140,000",2,0.18,3.79,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1D,1,HBSS,0,0,1,Fresh,0,0,1,0,115,,,,9,Passage 9 ,35000,1,20-Dec-19,23-Dec-19,3,34,1,"50,000",35000,"15,000",1,0.12,5.83,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3D,1,UW,1,0,2,Fresh ,0,0,2,0,115,,,,9,Passage 9 ,35000,1,20-Dec-19,23-Dec-19,3,34,1,"28,000",28000,0,1,-0.07,-9.32,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5D,1,HTK,0,1,3,Fresh ,0,0,3,0,115,,,,9,Passage 9,35000,1,20-Dec-19,23-Dec-19,3,34,1,"102,000",35000,"67,000",1,0.36,1.94,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2P,1,HBSS,0,0,1,One_day,1,0,1,0,115,,,,9,Passage 9,35000,1,23-Dec-19,28-Dec-19,5,38,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4P,1,UW,1,0,2,One_day,1,0,2,0,119,,,,9,Passage 9,35000,1,23-Dec-19,28-Dec-19,5,38,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6P,1,HTK,0,1,3,One_day,1,0,3,0,119,,,,9,Passage 9,35000,1,23-Dec-19,28-Dec-19,5,38,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2D,1,HBSS,0,0,1,Two_day,0,1,1,0,115,,,,9,Passage 9,35000,1,23-Dec-19,28-Dec-19,5,37,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4D,1,UW,1,0,2,Two_day,0,1,2,0,119,,,,9,Passage 9,35000,1,23-Dec-19,28-Dec-19,5,37,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6D,1,HTK,0,1,3,Two_day,0,1,3,0,119,,,,9,Passage 9,35000,1,23-Dec-19,28-Dec-19,5,37,1,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F1,2,HBSS,0,0,1,Fresh,0,0,1,1,140,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,45,2,"425,000",70000,"355,000",2,0.45,1.54,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F2,2,UW,1,0,2,Fresh ,0,0,2,1,140,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,45,2,"310,000",70000,"240,000",2,0.37,1.86,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F3,2,HTK,0,1,3,Fresh ,0,0,3,1,140,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,45,2,"120,000",70000,"50,000",2,0.13,5.14,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F4,2,HBSS,0,0,1,One_day,1,0,1,1,140,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,44,2,"327,500",70000,"257,500",2,0.39,1.80,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F5,2,UW,1,0,2,One_day,1,0,2,1,140,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,44,2,"165,000",70000,"95,000",2,0.21,3.23,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F6,2,HTK,0,1,3,One_day,1,0,3,1,128,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,44,2,"75,000",75000,0,2,0.02,40.19,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M7,2,HBSS,0,0,1,Two_day,0,1,1,0,174,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,43,2,"650,000",70000,"580,000",2,0.56,1.24,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M8,2,UW,1,0,2,Two_day,0,1,2,0,174,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,43,2,"260,000",70000,"190,000",2,0.33,2.11,83.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F7,2,HTK,0,1,3,Two_day,0,1,3,1,128,,,,9,Passage 9,70000,2,20-Jan-20,24-Jan-20,4,43,2,"232,500",70000,"162,500",2,0.30,2.31,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F11,3,HBSS,0,0,1,Fresh,0,0,1,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,36,2,"200,000","70,000","130,000",2,0.35,1.98,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F12,3,UW,1,0,2,Fresh ,0,0,2,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,36,2,"290,000","70,000","220,000",2,0.47,1.46,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F13,3,HTK,0,1,3,Fresh ,0,0,3,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,36,2,"395,000","70,000","325,000",2,0.58,1.20,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F14,3,HBSS,0,0,1,One_day,1,0,1,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,35,2,"415,000","70,000","345,000",2,0.59,1.17,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F15,3,UW,1,0,2,One_day,1,0,2,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,35,2,"295,000","70,000","225,000",2,0.48,1.45,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F16,3,HTK,0,1,3,One_day,1,0,3,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,35,2,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F17,3,HBSS,0,0,1,Two_day,0,1,1,1,176,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,34,2,"205,000","70,000","135,000",2,0.36,1.94,97.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F18,3,UW,1,0,2,Two_day,0,1,2,1,153,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,34,2,"55,000","55,000",0,2,-0.08,-8.62,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F19,3,HTK,0,1,3,Two_day,0,1,3,1,153,,,,9,Passage 9,70000,2,19-Jul-20,22-Jul-20,3,34,2,"80,000","70,000","10,000",2,0.04,15.57,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9,4,HBSS,0,0,1,Fresh,0,0,1,0,136,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,48,2,"332,500","70,000","262,500",2,0.22,3.11,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10,4,UW,1,0,2,Fresh ,0,0,2,0,136,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,48,2,"252,500","70,000","182,500",2,0.18,3.78,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11,4,HTK,0,1,3,Fresh ,0,0,3,0,99,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,48,2,"622,500","70,000","552,500",2,0.31,2.22,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12,4,HBSS,0,0,1,One_day,1,0,1,0,107,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,47,2,"300,000","70,000","230,000",2,0.21,3.33,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M13,4,UW,1,0,2,One_day,1,0,2,0,107,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,47,2,"255,000","70,000","185,000",2,0.18,3.75,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M14,4,HTK,0,1,3,One_day,1,0,3,0,102,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,47,2,"460,000","70,000","390,000",2,0.27,2.58,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
